V1,V2,V3
-32.6116071428571,-5.06696428571429,-4560
-32.5446428571429,-5.06696428571429,-4563
-32.4776785714286,-5.06696428571429,-4560
-32.4107142857143,-5.06696428571429,-4526
-32.34375,-5.06696428571429,-4509
-32.2767857142857,-5.06696428571429,-4572
-32.2098214285714,-5.06696428571429,-4590
-32.1428571428571,-5.06696428571429,-4571
-32.0758928571429,-5.06696428571429,-4584
-32.0089285714286,-5.06696428571429,-4596
-31.9419642857143,-5.06696428571429,-4592
-31.875,-5.06696428571429,-4595
-31.8080357142857,-5.06696428571429,-4623
-31.7410714285714,-5.06696428571429,-4652
-31.6741071428571,-5.06696428571429,-4665
-31.6071428571429,-5.06696428571429,-4666
-31.5401785714286,-5.06696428571429,-4686
-31.4732142857143,-5.06696428571429,-4709
-31.40625,-5.06696428571429,-4727
-31.3392857142857,-5.06696428571429,-4743
-31.2723214285714,-5.06696428571429,-4812
-31.2053571428571,-5.06696428571429,-4842
-31.1383928571429,-5.06696428571429,-4850
-31.0714285714286,-5.06696428571429,-4857
-31.0044642857143,-5.06696428571429,-4835
-30.9375,-5.06696428571429,-4758
-30.8705357142857,-5.06696428571429,-4818
-30.8035714285714,-5.06696428571429,-4892
-30.7366071428571,-5.06696428571429,-4954
-30.6696428571429,-5.06696428571429,-5042
-30.6026785714286,-5.06696428571429,-5009
-30.5357142857143,-5.06696428571429,-4895
-30.46875,-5.06696428571429,-4822
-30.4017857142857,-5.06696428571429,-5002
-30.3348214285714,-5.06696428571429,-5053
-30.2678571428571,-5.06696428571429,-5010
-30.2008928571429,-5.06696428571429,-4981
-30.1339285714286,-5.06696428571429,-4997
-30.0669642857143,-5.06696428571429,-4993
-30,-5.06696428571429,-4996
-45,-5.13392857142857,106
-44.9330357142857,-5.13392857142857,142
-44.8660714285714,-5.13392857142857,178
-44.7991071428571,-5.13392857142857,141
-44.7321428571429,-5.13392857142857,101
-44.6651785714286,-5.13392857142857,87
-44.5982142857143,-5.13392857142857,95
-44.53125,-5.13392857142857,123
-44.4642857142857,-5.13392857142857,154
-44.3973214285714,-5.13392857142857,173
-44.3303571428571,-5.13392857142857,165
-44.2633928571429,-5.13392857142857,135
-44.1964285714286,-5.13392857142857,113
-44.1294642857143,-5.13392857142857,111
-44.0625,-5.13392857142857,129
-43.9955357142857,-5.13392857142857,158
-43.9285714285714,-5.13392857142857,150
-43.8616071428571,-5.13392857142857,145
-43.7946428571429,-5.13392857142857,146
-43.7276785714286,-5.13392857142857,134
-43.6607142857143,-5.13392857142857,105
-43.59375,-5.13392857142857,107
-43.5267857142857,-5.13392857142857,93
-43.4598214285714,-5.13392857142857,102
-43.3928571428571,-5.13392857142857,129
-43.3258928571429,-5.13392857142857,134
-43.2589285714286,-5.13392857142857,140
-43.1919642857143,-5.13392857142857,158
-43.125,-5.13392857142857,172
-43.0580357142857,-5.13392857142857,202
-42.9910714285714,-5.13392857142857,138
-42.9241071428571,-5.13392857142857,108
-42.8571428571429,-5.13392857142857,93
-42.7901785714286,-5.13392857142857,85
-42.7232142857143,-5.13392857142857,99
-42.65625,-5.13392857142857,131
-42.5892857142857,-5.13392857142857,168
-42.5223214285714,-5.13392857142857,209
-42.4553571428571,-5.13392857142857,185
-42.3883928571429,-5.13392857142857,151
-42.3214285714286,-5.13392857142857,182
-42.2544642857143,-5.13392857142857,185
-42.1875,-5.13392857142857,175
-42.1205357142857,-5.13392857142857,196
-42.0535714285714,-5.13392857142857,190
-41.9866071428571,-5.13392857142857,194
-41.9196428571429,-5.13392857142857,210
-41.8526785714286,-5.13392857142857,203
-41.7857142857143,-5.13392857142857,217
-41.71875,-5.13392857142857,224
-41.6517857142857,-5.13392857142857,193
-41.5848214285714,-5.13392857142857,189
-41.5178571428571,-5.13392857142857,236
-41.4508928571429,-5.13392857142857,252
-41.3839285714286,-5.13392857142857,250
-41.3169642857143,-5.13392857142857,276
-41.25,-5.13392857142857,314
-41.1830357142857,-5.13392857142857,293
-41.1160714285714,-5.13392857142857,336
-41.0491071428571,-5.13392857142857,446
-40.9821428571429,-5.13392857142857,525
-40.9151785714286,-5.13392857142857,500
-40.8482142857143,-5.13392857142857,283
-40.78125,-5.13392857142857,281
-40.7142857142857,-5.13392857142857,277
-40.6473214285714,-5.13392857142857,301
-40.5803571428571,-5.13392857142857,317
-40.5133928571429,-5.13392857142857,327
-40.4464285714286,-5.13392857142857,342
-40.3794642857143,-5.13392857142857,366
-40.3125,-5.13392857142857,385
-40.2455357142857,-5.13392857142857,409
-40.1785714285714,-5.13392857142857,479
-40.1116071428571,-5.13392857142857,539
-40.0446428571429,-5.13392857142857,515
-39.9776785714286,-5.13392857142857,508
-39.9107142857143,-5.13392857142857,480
-39.84375,-5.13392857142857,355
-39.7767857142857,-5.13392857142857,315
-39.7098214285714,-5.13392857142857,289
-39.6428571428571,-5.13392857142857,274
-39.5758928571429,-5.13392857142857,259
-39.5089285714286,-5.13392857142857,257
-39.4419642857143,-5.13392857142857,257
-39.375,-5.13392857142857,240
-39.3080357142857,-5.13392857142857,286
-39.2410714285714,-5.13392857142857,362
-39.1741071428571,-5.13392857142857,244
-39.1071428571429,-5.13392857142857,228
-39.0401785714286,-5.13392857142857,200
-38.9732142857143,-5.13392857142857,164
-38.90625,-5.13392857142857,149
-38.8392857142857,-5.13392857142857,155
-38.7723214285714,-5.13392857142857,152
-38.7053571428571,-5.13392857142857,129
-38.6383928571429,-5.13392857142857,103
-38.5714285714286,-5.13392857142857,108
-38.5044642857143,-5.13392857142857,85
-38.4375,-5.13392857142857,62
-38.3705357142857,-5.13392857142857,64
-38.3035714285714,-5.13392857142857,62
-38.2366071428571,-5.13392857142857,59
-38.1696428571429,-5.13392857142857,53
-38.1026785714286,-5.13392857142857,37
-38.0357142857143,-5.13392857142857,38
-37.96875,-5.13392857142857,97
-37.9017857142857,-5.13392857142857,136
-37.8348214285714,-5.13392857142857,132
-37.7678571428571,-5.13392857142857,125
-37.7008928571429,-5.13392857142857,112
-37.6339285714286,-5.13392857142857,105
-37.5669642857143,-5.13392857142857,115
-37.5,-5.13392857142857,132
-37.4330357142857,-5.13392857142857,96
-37.3660714285714,-5.13392857142857,61
-37.2991071428571,-5.13392857142857,19
-37.2321428571429,-5.13392857142857,6
-37.1651785714286,-5.13392857142857,31
-37.0982142857143,-5.13392857142857,113
-37.03125,-5.13392857142857,188
-36.9642857142857,-5.13392857142857,199
-36.8973214285714,-5.13392857142857,106
-36.8303571428571,-5.13392857142857,35
-36.7633928571429,-5.13392857142857,4
-36.6964285714286,-5.13392857142857,-1
-36.6294642857143,-5.13392857142857,-14
-36.5625,-5.13392857142857,-1
-36.4955357142857,-5.13392857142857,11
-36.4285714285714,-5.13392857142857,14
-36.3616071428571,-5.13392857142857,6
-36.2946428571429,-5.13392857142857,2
-36.2276785714286,-5.13392857142857,1
-36.1607142857143,-5.13392857142857,3
-36.09375,-5.13392857142857,11
-36.0267857142857,-5.13392857142857,19
-35.9598214285714,-5.13392857142857,15
-35.8928571428571,-5.13392857142857,12
-35.8258928571429,-5.13392857142857,14
-35.7589285714286,-5.13392857142857,11
-35.6919642857143,-5.13392857142857,5
-35.625,-5.13392857142857,1
-35.5580357142857,-5.13392857142857,-5
-35.4910714285714,-5.13392857142857,-7
-35.4241071428571,-5.13392857142857,-8
-35.3571428571429,-5.13392857142857,-11
-35.2901785714286,-5.13392857142857,-16
-35.2232142857143,-5.13392857142857,-22
-35.15625,-5.13392857142857,-30
-35.0892857142857,-5.13392857142857,-41
-35.0223214285714,-5.13392857142857,-79
-34.9553571428571,-5.13392857142857,-534
-34.8883928571429,-5.13392857142857,-840
-34.8214285714286,-5.13392857142857,-879
-34.7544642857143,-5.13392857142857,-1085
-34.6875,-5.13392857142857,-1692
-34.6205357142857,-5.13392857142857,-2779
-34.5535714285714,-5.13392857142857,-3603
-34.4866071428571,-5.13392857142857,-3704
-34.4196428571429,-5.13392857142857,-3773
-34.3526785714286,-5.13392857142857,-3850
-34.2857142857143,-5.13392857142857,-3983
-34.21875,-5.13392857142857,-4031
-34.1517857142857,-5.13392857142857,-3911
-34.0848214285714,-5.13392857142857,-3190
-34.0178571428571,-5.13392857142857,-3147
-33.9508928571429,-5.13392857142857,-3965
-33.8839285714286,-5.13392857142857,-4243
-33.8169642857143,-5.13392857142857,-4309
-33.75,-5.13392857142857,-4346
-33.6830357142857,-5.13392857142857,-4350
-33.6160714285714,-5.13392857142857,-4508
-33.5491071428571,-5.13392857142857,-4585
-33.4821428571429,-5.13392857142857,-4492
-33.4151785714286,-5.13392857142857,-4456
-33.3482142857143,-5.13392857142857,-4442
-33.28125,-5.13392857142857,-4487
-33.2142857142857,-5.13392857142857,-4526
-33.1473214285714,-5.13392857142857,-4508
-33.0803571428571,-5.13392857142857,-4514
-33.0133928571429,-5.13392857142857,-4538
-32.9464285714286,-5.13392857142857,-4557
-32.8794642857143,-5.13392857142857,-4564
-32.8125,-5.13392857142857,-4565
-32.7455357142857,-5.13392857142857,-4571
-32.6785714285714,-5.13392857142857,-4579
-32.6116071428571,-5.13392857142857,-4583
-32.5446428571429,-5.13392857142857,-4570
-32.4776785714286,-5.13392857142857,-4576
-32.4107142857143,-5.13392857142857,-4560
-32.34375,-5.13392857142857,-4578
-32.2767857142857,-5.13392857142857,-4616
-32.2098214285714,-5.13392857142857,-4617
-32.1428571428571,-5.13392857142857,-4611
-32.0758928571429,-5.13392857142857,-4616
-32.0089285714286,-5.13392857142857,-4619
-31.9419642857143,-5.13392857142857,-4620
-31.875,-5.13392857142857,-4601
-31.8080357142857,-5.13392857142857,-4630
-31.7410714285714,-5.13392857142857,-4665
-31.6741071428571,-5.13392857142857,-4680
-31.6071428571429,-5.13392857142857,-4692
-31.5401785714286,-5.13392857142857,-4762
-31.4732142857143,-5.13392857142857,-4783
-31.40625,-5.13392857142857,-4782
-31.3392857142857,-5.13392857142857,-4807
-31.2723214285714,-5.13392857142857,-4840
-31.2053571428571,-5.13392857142857,-4850
-31.1383928571429,-5.13392857142857,-4861
-31.0714285714286,-5.13392857142857,-4888
-31.0044642857143,-5.13392857142857,-4870
-30.9375,-5.13392857142857,-4840
-30.8705357142857,-5.13392857142857,-4887
-30.8035714285714,-5.13392857142857,-4922
-30.7366071428571,-5.13392857142857,-4954
-30.6696428571429,-5.13392857142857,-4991
-30.6026785714286,-5.13392857142857,-4992
-30.5357142857143,-5.13392857142857,-5005
-30.46875,-5.13392857142857,-5055
-30.4017857142857,-5.13392857142857,-5065
-30.3348214285714,-5.13392857142857,-5032
-30.2678571428571,-5.13392857142857,-5013
-30.2008928571429,-5.13392857142857,-5010
-30.1339285714286,-5.13392857142857,-5015
-30.0669642857143,-5.13392857142857,-5007
-30,-5.13392857142857,-5035
-45,-5.20089285714286,128
-44.9330357142857,-5.20089285714286,167
-44.8660714285714,-5.20089285714286,151
-44.7991071428571,-5.20089285714286,101
-44.7321428571429,-5.20089285714286,96
-44.6651785714286,-5.20089285714286,122
-44.5982142857143,-5.20089285714286,96
-44.53125,-5.20089285714286,98
-44.4642857142857,-5.20089285714286,119
-44.3973214285714,-5.20089285714286,163
-44.3303571428571,-5.20089285714286,170
-44.2633928571429,-5.20089285714286,151
-44.1964285714286,-5.20089285714286,144
-44.1294642857143,-5.20089285714286,119
-44.0625,-5.20089285714286,122
-43.9955357142857,-5.20089285714286,150
-43.9285714285714,-5.20089285714286,145
-43.8616071428571,-5.20089285714286,123
-43.7946428571429,-5.20089285714286,119
-43.7276785714286,-5.20089285714286,107
-43.6607142857143,-5.20089285714286,125
-43.59375,-5.20089285714286,140
-43.5267857142857,-5.20089285714286,129
-43.4598214285714,-5.20089285714286,114
-43.3928571428571,-5.20089285714286,137
-43.3258928571429,-5.20089285714286,153
-43.2589285714286,-5.20089285714286,131
-43.1919642857143,-5.20089285714286,156
-43.125,-5.20089285714286,195
-43.0580357142857,-5.20089285714286,190
-42.9910714285714,-5.20089285714286,155
-42.9241071428571,-5.20089285714286,114
-42.8571428571429,-5.20089285714286,86
-42.7901785714286,-5.20089285714286,97
-42.7232142857143,-5.20089285714286,80
-42.65625,-5.20089285714286,105
-42.5892857142857,-5.20089285714286,133
-42.5223214285714,-5.20089285714286,184
-42.4553571428571,-5.20089285714286,133
-42.3883928571429,-5.20089285714286,147
-42.3214285714286,-5.20089285714286,182
-42.2544642857143,-5.20089285714286,177
-42.1875,-5.20089285714286,183
-42.1205357142857,-5.20089285714286,204
-42.0535714285714,-5.20089285714286,202
-41.9866071428571,-5.20089285714286,208
-41.9196428571429,-5.20089285714286,212
-41.8526785714286,-5.20089285714286,195
-41.7857142857143,-5.20089285714286,205
-41.71875,-5.20089285714286,184
-41.6517857142857,-5.20089285714286,198
-41.5848214285714,-5.20089285714286,226
-41.5178571428571,-5.20089285714286,281
-41.4508928571429,-5.20089285714286,333
-41.3839285714286,-5.20089285714286,422
-41.3169642857143,-5.20089285714286,342
-41.25,-5.20089285714286,385
-41.1830357142857,-5.20089285714286,347
-41.1160714285714,-5.20089285714286,416
-41.0491071428571,-5.20089285714286,521
-40.9821428571429,-5.20089285714286,581
-40.9151785714286,-5.20089285714286,629
-40.8482142857143,-5.20089285714286,318
-40.78125,-5.20089285714286,294
-40.7142857142857,-5.20089285714286,297
-40.6473214285714,-5.20089285714286,289
-40.5803571428571,-5.20089285714286,302
-40.5133928571429,-5.20089285714286,317
-40.4464285714286,-5.20089285714286,327
-40.3794642857143,-5.20089285714286,350
-40.3125,-5.20089285714286,388
-40.2455357142857,-5.20089285714286,402
-40.1785714285714,-5.20089285714286,486
-40.1116071428571,-5.20089285714286,496
-40.0446428571429,-5.20089285714286,514
-39.9776785714286,-5.20089285714286,445
-39.9107142857143,-5.20089285714286,395
-39.84375,-5.20089285714286,361
-39.7767857142857,-5.20089285714286,322
-39.7098214285714,-5.20089285714286,303
-39.6428571428571,-5.20089285714286,300
-39.5758928571429,-5.20089285714286,278
-39.5089285714286,-5.20089285714286,255
-39.4419642857143,-5.20089285714286,236
